id,event_name,event_image,event_date_time,event_link
487,HAPPY BIRTHDAY CLUB,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97846124%2F65485509079%2F1%2Foriginal.20200402-080050?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C40%2C1280%2C640&s=0ff5a17339e0ecba9a72b275fc7084c9,"Fri, Jul 3, 2020 10:00 AM MDT + 43 more events",https://www.eventbrite.com/e/happy-birthday-club-tickets-101786313604?aff=ebdssbonlinesearch
488,Hart House (Virtual) Producers' Circle,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100551814%2F34599784890%2F1%2Foriginal.20200415-204210?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C41%2C1320%2C660&s=751081f9f0e2355eebf09b964e02b381,"Thu, Jul 2, 2020 3:00 PM MDT + 6 more events",https://www.eventbrite.ca/e/hart-house-virtual-producers-circle-tickets-104800787978?aff=ebdssbonlinesearch
489,VIRTUAL PIXELATED PARTY SATURDAYS,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99985012%2F244576559975%2F1%2Foriginal.20200501-181307?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C1920%2C960&s=658dc047a65ac3b3e051adf060583dd4,"Sat, Jul 4, 2020 6:00 PM MDT + 7 more events",https://www.eventbrite.com/e/virtual-pixelated-party-saturdays-tickets-104154717564?aff=ebdssbonlinesearch
490,Sunday Funday - Instagram Live DJ Set,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98698484%2F238117199762%2F1%2Foriginal.20200414-202522?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=291c68d97c9e714ffa65163a7409f54d,"Sun, Jul 5, 2020 5:00 PM MDT + 16 more events",https://www.eventbrite.com/e/sunday-funday-instagram-live-dj-set-tickets-102719930076?aff=ebdssbonlinesearch
491,The Smoking Area (UK)- chill & chat with new ppl,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101158000%2F447151252664%2F1%2Foriginal.20200516-210525?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1308%2C654&s=4993ed65f85c57dcf35d806d7f2e3ae4,"Fri, Jul 3, 2020 1:30 PM MDT + 7 more events",https://www.eventbrite.co.uk/e/the-smoking-area-uk-chill-chat-with-new-ppl-registration-105655741166?aff=ebdssbonlinesearch
492,"New Student Placement (Beginners, Kids)",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101187176%2F146232647945%2F1%2Foriginal.20200517-183523?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1280%2C640&s=05bd63dbbe4945b296aa30fe66567705,"Sun, Jul 5, 2020 12:00 PM MDT + 47 more events",https://www.eventbrite.com/e/new-student-placement-beginners-kids-tickets-105708577200?aff=ebdssbonlinesearch
493,SUNDAY SERVICE WITH DJ SPINLYFE THE R&B PARTY,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100684088%2F251500464393%2F1%2Foriginal.20200511-164641?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C135%2C1280%2C640&s=c92474f5f2e68cc0474b3a5f9efa6d05,"Sun, Jul 5, 2020 4:00 PM MDT + 8 more events",https://www.eventbrite.com/e/sunday-service-with-dj-spinlyfe-the-rb-party-tickets-104994675902?aff=ebdssbonlinesearch
494,Online DJ party,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98183964%2F394696283305%2F1%2Foriginal.20200407-140757?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C267%2C750%2C375&s=c52f6855bb9a4c9c2b83e70cec07b869,"Wed, Jul 1, 2020 10:00 AM MDT",https://www.eventbrite.com/e/online-dj-party-tickets-102175084428?aff=ebdssbonlinesearch
495,The Big Strum - Ukulele Workshop,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98649064%2F181682887636%2F1%2Foriginal.20200414-105614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1920%2C960&s=cfe2335ce3e329928513522f36ffb901,"Thu, Jul 2, 2020 9:00 AM MDT + 4 more events",https://www.eventbrite.co.uk/e/the-big-strum-ukulele-workshop-tickets-102348005640?aff=ebdssbonlinesearch
496,Gold Data All Access,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102137888%2F251185850404%2F1%2Foriginal.20200529-010347?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=180%2C0%2C1472%2C736&s=13d7efb9975eaccd17da26a5b405e150,"Fri, Jul 3, 2020 5:00 PM MDT + 28 more events",https://www.eventbrite.com/e/gold-data-all-access-tickets-107160285298?aff=ebdssbonlinesearch
497,'Passion to Pro' Music Mindset Workshop,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102293194%2F443236161532%2F1%2Foriginal.20200531-160151?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=5cd0267386890819fcf309d105767129,"Wed, Jul 15, 2020 11:00 AM MDT",https://www.eventbrite.co.uk/e/passion-to-pro-music-mindset-workshop-tickets-107427996028?aff=ebdssbonlinesearch
498,Andrea Cruz and #CadenciaLatina,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101808188%2F292793467120%2F1%2Foriginal.20200525-193137?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C22%2C1920%2C960&s=2ff510810d6809c0021f82d200e88e2e,"Sun, Jul 5, 2020 5:00 PM MDT",https://www.eventbrite.com/e/andrea-cruz-and-cadencialatina-tickets-106674805214?aff=ebdssbonlinesearch
499,Zahili Gonzalez and #CadenciaLatina,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101807772%2F292793467120%2F1%2Foriginal.20200525-192620?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C22%2C1920%2C960&s=ac9b2afd1ecbfa0530fbfaa6bd7bf17a,"Thu, Jul 2, 2020 5:00 PM MDT",https://www.eventbrite.com/e/zahili-gonzalez-and-cadencialatina-tickets-106674598596?aff=ebdssbonlinesearch
500,Afflicted From Youth (Virtual Open Mic),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100627962%2F54924685195%2F1%2Foriginal.20200510-221915?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=46%2C195%2C1822%2C911&s=f85fda51e76f5cf084e681f553f7c86e,"Sat, Jul 4, 2020 7:00 PM MDT + 29 more events",https://www.eventbrite.com/e/afflicted-from-youth-virtual-open-mic-tickets-102627272936?aff=ebdssbonlinesearch
501,Agency Afterhours Zoom Party,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101386224%2F28416600469%2F1%2Foriginal.20200519-224651?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C12%2C1920%2C960&s=180644131c00c7ac61ca03c9ec418f8e,"Thu, Jul 2, 2020 7:00 PM MDT + 8 more events",https://www.eventbrite.com/e/agency-afterhours-zoom-party-tickets-106025350678?aff=ebdssbonlinesearch
502,Drum Away the Blues,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99605364%2F88173609795%2F1%2Foriginal.20200427-173105?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C199%2C1280%2C640&s=bfaf0b12e1bfd31ce512197dcfb4fea3,"Fri, Jul 17, 2020 12:00 PM MDT",https://www.eventbrite.com/e/drum-away-the-blues-tickets-103729842752?aff=ebdssbonlinesearch
503,Live  Christian Music Stream - Robin Beamish,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97870688%2F289459093755%2F1%2Foriginal.20200402-152919?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C6%2C540%2C270&s=23c3a68dea616297e6251bb3726ea1f6,"Sat, Jul 4, 2020 12:30 PM MDT + 12 more events",https://www.eventbrite.com/e/live-christian-music-stream-robin-beamish-tickets-101814251166?aff=ebdssbonlinesearch
504,Unplugged & Live: Virtual Concert Series,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102098332%2F169099210208%2F1%2Foriginal.20200528-170825?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C42%2C1920%2C960&s=7920c934a9582e49ccdfd4d7f1cdf7cd,"Thu, Jul 16, 2020 5:00 PM MDT + 5 more events",https://www.eventbrite.com/e/unplugged-live-virtual-concert-series-tickets-107111178418?aff=ebdssbonlinesearch
505,Kirtan (chanting) - Free online stream - Thursdays at 7.30pm,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97863738%2F436381089592%2F1%2Foriginal.20200402-140736?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1%2C640%2C320&s=51293af461b0b44c330de36f68cf8da3,"Thu, Jul 2, 2020 12:45 PM MDT + 30 more events",https://www.eventbrite.co.uk/e/kirtan-chanting-free-online-stream-thursdays-at-730pm-tickets-101804622366?aff=ebdssbonlinesearch
506,The Dream Show Online Concert,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102049684%2F440422706246%2F1%2Foriginal.20200528-062518?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=32%2C0%2C1004%2C502&s=6df536294d9abab0b3630f96a2fc7512,"Thu, Jul 30, 2020 7:00 AM MDT",https://www.eventbrite.com/e/the-dream-show-online-concert-tickets-107050502936?aff=ebdssbonlinesearch
507,Lunay Virtual Concert,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101922812%2F442341091596%2F1%2Foriginal.20200526-224531?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C88%2C750%2C375&s=0ea4b48f598a5d15f93a9bc1b7e49620,"Sun, Jul 5, 2020 12:30 PM MDT",https://www.eventbrite.com/e/lunay-virtual-concert-tickets-106835112698?aff=ebdssbonlinesearch
508,Lunay Virtual Concert,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101923376%2F442341091596%2F1%2Foriginal.20200526-225311?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C81%2C750%2C375&s=84603d9995995d11e23d0b7d3f0b9bee,"Sun, Jul 5, 2020 5:00 PM MDT",https://www.eventbrite.com/e/lunay-virtual-concert-tickets-106835720516?aff=ebdssbonlinesearch
509,Vaughan Celebrates 2020 Virtual Canada Day,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101394332%2F134939078497%2F1%2Foriginal.20200520-012242?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=340%2C0%2C3334%2C1667&s=5b4efd77e7ec617f2d8dca997c2b8555,"Wed, Jul 1, 2020 3:00 PM MDT",https://www.eventbrite.ca/e/vaughan-celebrates-2020-virtual-canada-day-tickets-106035862118?aff=ebdssbonlinesearch
510,Sunset Sessions at The Parks,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100140484%2F425406432009%2F1%2Foriginal.20200504-163227?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C50%2C1600%2C800&s=d90ab3574cd4da4188f8de83b1c9010b,"Sun, Jul 5, 2020 3:00 PM MDT + 2 more events",https://www.eventbrite.com/e/sunset-sessions-at-the-parks-tickets-104339333756?aff=ebdssbonlinesearch
511,LA On Lock Live: Instagram Concert Series,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99462412%2F187594650312%2F1%2Foriginal.20200424-205421?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C304%2C1920%2C960&s=bc21e7ae55c3be671888d45325236ba8,"Fri, Jul 3, 2020 7:00 PM MDT + 29 more events",https://www.eventbrite.com/e/la-on-lock-live-instagram-concert-series-tickets-103551543454?aff=ebdssbonlinesearch
512,O LEVEL MUSIC THEORY ONLINE FOR SEC1-SEC4,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97609032%2F161943690755%2F1%2Foriginal.20200330-061912?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1404%2C702&s=6275713883a5d07b11e140a0bec48657,"Fri, Jul 3, 2020 10:15 PM MDT + 25 more events",https://www.eventbrite.sg/e/o-level-music-theory-online-for-sec1-sec4-tickets-101514713240?aff=ebdssbonlinesearch
513,DJ R3V3R3ND MURD3R 'WWIII Reboot: 2020 (Online Tour)',https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99346442%2F104464303959%2F1%2Foriginal.20200423-142157?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C700%2C350&s=ca00251f2f34b66d77962de93d2980f1,"Fri, Jul 3, 2020 7:00 PM MDT + 30 more events",https://www.eventbrite.ca/e/dj-r3v3r3nd-murd3r-wwiii-reboot-2020-online-tour-tickets-103425889620?aff=ebdssbonlinesearch
514,IMAGINE SESSIONS,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101124244%2F447064006184%2F1%2Foriginal.20200516-023128?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C1920%2C960&s=1f1356fd57c4879f79167a541ce26c1b,"Fri, Jul 3, 2020 5:00 PM MDT + 2 more events",https://www.eventbrite.com/e/imagine-sessions-tickets-105612415578?aff=ebdssbonlinesearch
515,"Hila Plitmann & Shea Welsh ""Keep Your 6""  Friday Video Drop",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99971988%2F58852740445%2F1%2Foriginal.20200501-153221?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C51%2C2550%2C1275&s=f8679cea4631badcfabacbeff85285c9,"Fri, Jul 3, 2020 10:00 AM MDT + 8 more events",https://www.eventbrite.com/e/hila-plitmann-shea-welsh-keep-your-6-friday-video-drop-tickets-104142133926?aff=ebdssbonlinesearch
516,Ready Set V!be July Concert,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101823326%2F271813048081%2F1%2Foriginal.20200525-234621?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C150%2C1200%2C600&s=592626ad0a062e4798bb209561cdce94,"Sat, Jul 4, 2020 5:00 PM MDT",https://www.eventbrite.com/e/ready-set-vbe-july-concert-tickets-106694494104?aff=ebdssbonlinesearch
517,BLOND:ISH PRESENTS HUMAN NATURE,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102068416%2F449513817658%2F1%2Foriginal.20200528-120841?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=250%2C0%2C1000%2C500&s=d4815e861882805bdd3764d0b0195e3a,"Sat, Jul 18, 2020 2:00 PM MDT",https://www.eventbrite.com/e/blondish-presents-human-nature-tickets-107075164700?aff=ebdssbonlinesearch
518,BLOND:ISH PRESENTS HUMAN NATURE,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102068158%2F449513817658%2F1%2Foriginal.20200528-120412?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=250%2C0%2C1000%2C500&s=319855d381069981d8cb58242ab16b56,"Sat, Jul 4, 2020 2:00 PM MDT",https://www.eventbrite.com/e/blondish-presents-human-nature-tickets-107074851764?aff=ebdssbonlinesearch
519,BLOND:ISH PRESENTS HUMAN NATURE,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102068300%2F449513817658%2F1%2Foriginal.20200528-120638?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=250%2C0%2C1000%2C500&s=67cf5216a1fb716a769c48d51cfa0ead,"Sat, Jul 11, 2020 2:00 PM MDT",https://www.eventbrite.com/e/blondish-presents-human-nature-tickets-107075086466?aff=ebdssbonlinesearch
520,The physical world tour,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100361234%2F445134308196%2F1%2Foriginal.20200506-192017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=6%2C304%2C2042%2C1021&s=6bc0a71b3d83ae3e79224411b070f570,"Sun, Jul 5, 2020 5:00 PM MDT + 27 more events",https://www.eventbrite.com/e/the-physical-world-tour-tickets-104565032828?aff=ebdssbonlinesearch
521,Free Online Guitar Fundamentals Workshop,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102169054%2F262977264540%2F1%2Foriginal.20200529-131813?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C11%2C564%2C282&s=d992f5eeae86d7c550207edda992c339,"Wed, Jul 1, 2020 5:00 PM MDT + 6 more events",https://www.eventbrite.com/e/free-online-guitar-fundamentals-workshop-tickets-107214910684?aff=ebdssbonlinesearch
522,The Tulsa Live Stream - Every Thursday Starting At 8:30pm,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F85900523%2F391114327913%2F1%2Foriginal.20191231-215811?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=429%2C0%2C634%2C317&s=9c131409ebaca8d44a23748160fb6950,"Thu, Jul 2, 2020 7:30 PM MDT + 31 more events",https://www.eventbrite.com/e/the-tulsa-live-stream-every-thursday-starting-at-830pm-tickets-87839627691?aff=ebdssbonlinesearch
523,John Chen's Quarantine Karaoke Contest with Prizes!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98153752%2F134452595790%2F1%2Foriginal.20200407-025141?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=229%2C0%2C1936%2C968&s=0f62ef089c2eeb042eae6bc583ead6ba,"Sat, Jul 4, 2020 10:00 PM MDT + 29 more events",https://www.eventbrite.com/e/john-chens-quarantine-karaoke-contest-with-prizes-tickets-102137199112?aff=ebdssbonlinesearch
524,Quaran-Concerts Sunday,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99137902%2F191602670425%2F1%2Foriginal.20200421-035453?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C134%2C1504%2C752&s=347643b5f8eff755fad109aa96528c9d,"Sun, Jul 5, 2020 7:00 PM MDT + 10 more events",https://www.eventbrite.com/e/quaran-concerts-sunday-tickets-105282484746?aff=ebdssbonlinesearch
525,Weekly Bucket Drumming Lesson ,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97860862%2F207733469101%2F1%2Foriginal.20200402-133145?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C40%2C1080%2C540&s=a140a9dda891faef811d7ef290e440a2,"Wed, Jul 1, 2020 7:00 AM MDT + 13 more events",https://www.eventbrite.com/e/weekly-bucket-drumming-lesson-tickets-101804453862?aff=ebdssbonlinesearch
526,Listen Imagine Compose Away Day #5:Encouraging Creativity at All Levels,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101357460%2F55328316977%2F1%2Foriginal.20200519-172619?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C3000%2C1500&s=61fbce95b59bc81c79b632b6c682d436,"Thu, Jul 2, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/listen-imagine-compose-away-day-5encouraging-creativity-at-all-levels-tickets-105946741556?aff=ebdssbonlinesearch
527,Listen Imagine Compose Away Day #6: Going Forward – Can Compose Alliance,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101357602%2F55328316977%2F1%2Foriginal.20200519-172731?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1920%2C960&s=a8e59f34a1168cee2ebd8e30d43d2fd2,"Thu, Jul 9, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/listen-imagine-compose-away-day-6-going-forward-can-compose-alliance-tickets-105949927084?aff=ebdssbonlinesearch
528,Sunday Night Online Kirtan from the Mantra Room Sydney,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F97568124%2F158662538347%2F1%2Foriginal.20200329-034614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C138%2C1920%2C960&s=02a7b9fb2beec2ad80c18eac97fc8e37,"Sun, Jul 5, 2020 1:00 AM MDT + 29 more events",https://www.eventbrite.com.au/e/sunday-night-online-kirtan-from-the-mantra-room-sydney-tickets-97086617687?aff=ebdssbonlinesearch
529,EchoKids Instagram Group Lessons (English),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99886828%2F300635139254%2F1%2Foriginal.20200430-160626?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C197%2C1188%2C594&s=4974ffa2eb70dc23949cce98c80b5141,"Sun, Jul 5, 2020 8:30 AM MDT + 46 more events",https://www.eventbrite.com/e/echokids-instagram-group-lessons-english-tickets-104054624182?aff=ebdssbonlinesearch
530,benji e fede kahoot,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101981498%2F449301193636%2F1%2Foriginal.20200527-151910?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C616%2C1080%2C540&s=16cc365a1c4b631bfe9bc18c6c334248,"Mon, Jul 6, 2020 8:00 AM MDT",https://www.eventbrite.com/e/benji-e-fede-kahoot-tickets-106950473746?aff=ebdssbonlinesearch
531,Virtual Accommodation Day 2,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102060394%2F150075684199%2F1%2Foriginal.20200528-095209?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2736%2C1368&s=c5d6641f2c68d26c1f179b0f3befd3e2,"Wed, Jul 1, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/virtual-accommodation-day-2-tickets-107063760590?aff=ebdssbonlinesearch
532,Virtual Accommodation Day 3 (mature students),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102060540%2F150075684199%2F1%2Foriginal.20200528-095407?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2736%2C1368&s=f54cdd7bdfb7defaa7fa56901ec3dbc5,"Thu, Jul 23, 2020 7:00 AM MDT",https://www.eventbrite.co.uk/e/virtual-accommodation-day-3-mature-students-tickets-107064883950?aff=ebdssbonlinesearch
533,Using chords and harmony in songwriting 8th AND 15th July 3pm-3.45pm,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101980622%2F72097996733%2F1%2Foriginal.20200527-151454?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=222%2C1562%2C1772%2C886&s=4c8a048c0ce8665cc9100112e56b8e00,"Wed, Jul 8, 2020 8:00 AM MDT",https://www.eventbrite.co.uk/e/using-chords-and-harmony-in-songwriting-8th-and-15th-july-3pm-345pm-tickets-106945131768?aff=ebdssbonlinesearch
534,Unleash your inner songwriter! 2 sessions: 7th AND 14th July at 3pm,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101975534%2F72097996733%2F1%2Foriginal.20200527-142829?w=336&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C538%2C336%2C168&s=44b57ce64d08ece4ae58d3dc118f879b,"Tue, Jul 7, 2020 8:00 AM MDT",https://www.eventbrite.co.uk/e/unleash-your-inner-songwriter-2-sessions-7th-and-14th-july-at-3pm-tickets-106939488890?aff=ebdssbonlinesearch
535,"The Framewerk Broadcast of Christian Hip Hop on WKBY 1080 AM (Chatham, VA)",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98935810%2F440768062938%2F1%2Foriginal.20200417-174534?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C534%2C1080%2C540&s=c407f47020f7bbaef8b88257b91d52a6,"Fri, Jul 3, 2020 10:00 PM MDT + 30 more events",https://www.eventbrite.com/e/the-framewerk-broadcast-of-christian-hip-hop-on-wkby-1080-am-chatham-va-tickets-102981127324?aff=ebdssbonlinesearch
536,Rap Club | Embracing Youth Culture,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102343362%2F72097996733%2F1%2Foriginal.20200601-113305?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C90%2C800%2C400&s=7f653cd85f0f7d0253d07868315eba77,"Thu, Jul 9, 2020 9:00 AM MDT",https://www.eventbrite.co.uk/e/rap-club-embracing-youth-culture-tickets-107543102314?aff=ebdssbonlinesearch
537,Music Virtual Open Day,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100969004%2F287846511144%2F1%2Foriginal.20200514-134234?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C815%2C5760%2C2880&s=925d2cdcb9e1c92e2d18899ad54c530c,"Thu, Jul 2, 2020 3:00 AM MDT",https://www.eventbrite.co.uk/e/music-virtual-open-day-tickets-105255628418?aff=ebdssbonlinesearch
